brand,model,generation,fuel,para,power_original,power_promoted,power_diff,torque_original,torque_promoted,torque_diff
Renault,Laguna,2001>2007,Diesel,2.0 DCi,150 hp,180 hp,+ 30 hp,340 Nm,400 Nm,+ 60 Nm
Renault,Laguna,2001>2007,Diesel,1.9 DCi,130 hp,160 hp,+ 30 hp,300 Nm,360 Nm,+ 60 Nm
Renault,Laguna,2007>2015,Diesel,2.0 DCi,175 hp,205 hp,+ 30 hp,380 Nm,440 Nm,+ 60 Nm
Renault,Laguna,2007>2015,Diesel,2.0 DCi (2011 -> ...),150 hp,205 hp,+ 55 hp,340 Nm,440 Nm,+ 100 Nm
Renault,Laguna,2007>2015,Diesel,2.0 DCi,150 hp,180 hp,+ 30 hp,340 Nm,400 Nm,+ 60 Nm
Renault,Laguna,2007>2015,Diesel,2.0 DCi (2011 -> ...),130 hp,205 hp,+ 75 hp,320 Nm,440 Nm,+ 120 Nm
Renault,Laguna,2007>2015,Diesel,2.0 DCi,130 hp,180 hp,+ 50 hp,320 Nm,400 Nm,+ 80 Nm
Renault,Laguna,2007>2015,Diesel,1.5 DCi,110 hp,130 hp,+ 20 hp,240 Nm,300 Nm,+ 60 Nm
Renault,Laguna,2001>2007,Diesel,1.9 DCi,95 hp,130 hp,+ 35 hp,200 Nm,266 Nm,+ 66 Nm
Renault,Laguna,2007>2015,Gasoline,2.0 T,170 hp,200 hp,+ 30 hp,270 Nm,320 Nm,+ 50 Nm
Renault,Laguna,2001>2007,Gasoline,2.0 T,205 hp,235 hp,+ 30 hp,300 Nm,375 Nm,+ 75 Nm
Renault,Laguna,2007>2015,Gasoline,1.4 TCE,130 hp,160 hp,+ 30 hp,190 Nm,240 Nm,+ 50 Nm
Renault,Laguna,2007>2015,Gasoline,2.0 T,205 hp,235 hp,+ 30 hp,300 Nm,375 Nm,+ 75 Nm
Renault,Laguna coupe,All,Gasoline,2.0 T,170 hp,200 hp,+ 30 hp,270 Nm,320 Nm,+ 50 Nm
Renault,Laguna coupe,All,Diesel,2.0 DCi,175 hp,210 hp,+ 35 hp,400 Nm,440 Nm,+ 40 Nm
Renault,Laguna coupe,All,Gasoline,2.0 T,204 hp,235 hp,+ 31 hp,300 Nm,370 Nm,+ 70 Nm
Renault,Laguna coupe,All,Diesel,1.5 DCi,110 hp,130 hp,+ 20 hp,260 Nm,300 Nm,+ 40 Nm
Renault,Laguna coupe,All,Diesel,2.0 DCi,130 hp,180 hp,+ 50 hp,320 Nm,380 Nm,+ 60 Nm
Renault,Laguna coupe,All,Diesel,2.0 DCi,180 hp,210 hp,+ 30 hp,400 Nm,440 Nm,+ 40 Nm
Renault,Laguna coupe,All,Diesel,2.0 DCi (2011 -> ...),150 hp,205 hp,+ 55 hp,340 Nm,440 Nm,+ 100 Nm
Renault,Laguna coupe,All,Diesel,3.0 DCI,240 hp,280 hp,+ 40 hp,450 Nm,520 Nm,+ 70 Nm
Renault,Laguna coupe,All,Diesel,2.0 DCi,150 hp,180 hp,+ 30 hp,340 Nm,400 Nm,+ 60 Nm
Renault,Laguna coupe,All,Diesel,3.0 DCi,235 hp,280 hp,+ 45 hp,450 Nm,520 Nm,+ 70 Nm
Renault,Laguna coupe,All,Diesel,2.0 DCi (2011 -> ...),130 hp,205 hp,+ 75 hp,320 Nm,440 Nm,+ 120 Nm
Renault,Latitude,2011>...,Diesel,3.0 DCi,235 hp,280 hp,+ 45 hp,450 Nm,520 Nm,+ 70 Nm
Renault,Latitude,2011>...,Diesel,3.0 DCi,240 hp,280 hp,+ 40 hp,450 Nm,520 Nm,+ 70 Nm
Renault,Latitude,2011>...,Gasoline,2.0 T,170 hp,200 hp,+ 30 hp,270 Nm,320 Nm,+ 50 Nm
Renault,Latitude,2011>...,Diesel,2.0 DCi,175 hp,210 hp,+ 35 hp,380 Nm,440 Nm,+ 60 Nm
Renault,Latitude,2011>...,Diesel,2.0 DCi,150 hp,180 hp,+ 30 hp,340 Nm,400 Nm,+ 60 Nm
Renault,Mascott,All,Diesel,2.8 DCi,125 hp,155 hp,+ 30 hp,300 Nm,360 Nm,+ 60 Nm
Renault,Mascott,All,Diesel,2.8 DCi,106 hp,136 hp,+ 30 hp,250 Nm,310 Nm,+ 60 Nm
Renault,Mascott,All,Diesel,2.8 DCi,145 hp,175 hp,+ 30 hp,320 Nm,380 Nm,+ 60 Nm
Renault,Mascott,All,Diesel,3.0 DXi,156 hp,190 hp,+ 34 hp,350 Nm,420 Nm,+ 70 Nm
Renault,Mascott,All,Diesel,2.5 DCi,120 hp,150 hp,+ 30 hp,300 Nm,360 Nm,+ 60 Nm
Renault,Mascott,All,Diesel,3.0 DXi,115 hp,145 hp,+ 30 hp,270 Nm,330 Nm,+ 60 Nm
Renault,Master,2014>2016,Diesel,2.3 DCi,125 hp,155 hp,+ 30 hp,310 Nm,370 Nm,+ 60 Nm
